,Ecadherin,miR200,miR34,Snail,Twist1,ZEB1,EpCAM,THY1,MYC,cosineSim1,cosineSim2,Diff,Diff_pheno,weight,rEMTscore,chemo_rEMTscore,att_stability,F_major_att,major_att_size
"[('GRB2SOS', 1), ('MYC', 0)]",1.0,0.2885814889336016,0.5771629778672032,0.0,0.852364185110664,0.704728370221328,0.7114185110663984,0.7114185110663984,0.0,0.6743085222270615,0.5636873585249325,0.295271629778672,0.0,0.647635814889336,0.4367063492793469,0.3650641217811119,0.0710125400162154,-20.428571428571427,0.9866197183098592
"[('GRB2SOS', 1), ('NFKB', 0)]",1.0,0.2885933547860397,0.5771867095720795,0.0,0.8523444086899338,0.7046888173798675,0.7114066452139604,0.7114066452139604,0.845626580855841,0.6166442409145232,0.5154880636337724,0.2953111826201324,0.0,0.6476555913100662,0.3993730904774424,0.3338587266660119,0.0712505599727831,-23.857142857142858,0.9865643443318144
"[('ERK', 0), ('GRB2SOS', 1)]",1.0,0.5,1.0,0.0,0.5,0.2697098168840345,0.5,0.5,0.2697098168840345,0.845760362464256,0.8138332882310895,0.7302901831159654,-1.0,0.8651450915579827,0.7317054262202514,0.70408387465962,1.3761761880819336,-28.0,0.2916681636905831
"[('GRB2SOS', 1), ('RAF', 0)]",1.0,0.3365289520452703,0.7354291684327153,0.0,0.7957564637383719,0.6538841918189185,0.6634710479547296,0.6634710479547296,0.7861696076025609,0.6663181724226166,0.5827825314615198,0.3461158081810814,0.0,0.6730579040905407,0.4484707125882058,0.3922463891660701,0.5728014284326451,-22.0,0.7937124947018538
"[('GRB2SOS', 1), ('ZEB1', 0)]",1.0,0.288752560789044,1.0,0.0,0.8520790653515932,0.0,0.711247439210956,0.711247439210956,0.7041581307031866,0.7219384454688481,0.6359853720142408,1.0,-1.0,1.0,0.7219384454688481,0.6359853720142408,0.074422103715125,-27.285714285714285,0.9858213829844612
"[('TAK1', 1), ('miR200', 0)]",0.8591959529680434,0.0,0.5775878589041302,0.1408040470319565,0.8520101175798914,0.985628329223696,0.4295979764840217,0.7040202351597828,0.8448242821917394,0.456276919044313,0.4055914644057393,-0.1264323762556526,0.0,0.4367838118721737,0.1992943719694662,0.1771557858859558,0.0752396603390339,-17.0,0.985628329223696
"[('AKT', 0), ('TAK1', 1)]",0.939282936725112,0.2885179759607273,0.5770359519214547,0.0607170632748879,0.8926055164411013,0.6565420810718503,0.8318884531662134,0.5278731292614981,0.8294030507902674,0.6441743858925968,0.5091501595202388,0.2827408556532615,0.0,0.6413704278266308,0.4131544014748919,0.3265538556394928,1.05733718805236,-3.5,0.4485756257741164
"[('TAK1', 1), ('miR34', 0)]",0.4363986795398178,0.2886495048274317,0.0,0.5636013204601822,0.8522508252876139,0.7045016505752277,0.7113504951725683,0.7045016505752277,1.0,0.3676357838745611,0.2142787071093664,-0.2681029710354099,0.0,0.365948514482295,0.1345357689794297,0.0784149745518594,0.0723737653872755,-22.142857142857142,0.9863023108053188
"[('IKK', 0), ('TAK1', 1)]",0.8591567038083369,0.2887350557125053,0.5774701114250107,0.1408432961916631,0.8521082404791577,0.7042164809583156,0.7112649442874946,0.7042164809583156,0.8450597771499786,0.6007464940715761,0.4911925715167113,0.1549402228500213,0.0,0.5774701114250107,0.3469131448696976,0.2836490290048928,0.0740753552751297,-19.285714285714285,0.9859030733416416
"[('MEK', 0), ('TAK1', 1)]",1.0,0.5,1.0,0.0,0.5,0.3204997879792974,0.5,0.3204997879792974,0.3204997879792974,0.8577508023660981,0.8253710944061406,0.6795002120207025,-1.0,0.8397501060103513,0.7202963272173948,0.6931054640254363,1.300357416766968,-18.0,0.4328010548756048
"[('AP1', 0), ('TAK1', 1)]",1.0,0.2887978243360282,0.5775956486720564,0.0,0.8520036261066196,0.7040072522132393,0.5704007252213239,0.7040072522132393,0.8448087026558871,0.596419807980128,0.52747973813741,0.2959927477867606,0.0,0.6479963738933803,0.386477872889309,0.3418049576152714,0.0753164977099327,-15.0,0.9856101530985352
"[('TAK1', 1), ('bcatenin', 0)]",0.8657373660122127,0.4328686830061063,0.8657373660122127,0.1342626339877872,0.6342626339877873,0.2013939509816808,0.6342626339877873,0.2013939509816808,0.1342626339877872,0.8664576455747695,0.7737507967081427,0.6643434150305318,-1.0,0.8321717075152659,0.721041538407613,0.6438935216879126,0.5817865149300859,-40.0,0.7314747320244255
"[('TAK1', 1), ('TGFb', 0)]",0.8591815525028521,0.2887723287542782,0.5775446575085564,0.1408184474971478,0.8520461187428696,0.7040922374857393,0.7112276712457218,0.7040922374857393,0.8449106849828871,0.6008161027283127,0.4912683587475399,0.1550893150171127,0.0,0.5775446575085563,0.3469981302758489,0.2837294159976385,0.0748131026152192,-18.714285714285715,0.985729132480035
"[('Snail', 0), ('TAK1', 1)]",1.0,0.2886302994367032,0.5772605988734064,0.0,0.8522828342721611,0.7045656685443226,0.7113697005632967,0.7045656685443226,0.845478802253187,0.6173806234143651,0.5161195087004089,0.2954343314556774,0.0,0.6477171657278387,0.3998880275732386,0.3342994653522734,0.0719901643479631,-17.571428571428573,0.9863919359620515
"[('GLI', 0), ('TAK1', 1)]",0.8592871192011917,0.2889306788017876,0.5778613576035753,0.1407128807988082,0.8517822019970206,0.7035644039940413,0.7110693211982124,0.7035644039940413,0.8442772847928495,0.6011118726191373,0.4915904007963768,0.1557227152071504,0.0,0.5778613576035752,0.347359322783322,0.2840710963890799,0.0779236591198204,-18.714285714285715,0.9849901655916578
"[('NOTCH', 0), ('TAK1', 1)]",0.859186347697294,0.2887795215459409,0.5775590430918819,0.140813652302706,0.852034130756765,0.7040682615135302,0.711220478454059,0.7040682615135302,0.8448819138162362,0.6008295359821338,0.4912829845558107,0.1551180861837637,0.0,0.5775590430918819,0.3470145318631806,0.2837449304473778,0.0749552215552554,-18.714285714285715,0.9856955661189424
"[('PI3K', 0), ('TAK1', 1)]",0.859419335800059,0.2891290037000885,0.5782580074001771,0.1405806641999409,0.8514516604998524,0.7029033209997049,0.7108709962999115,0.7029033209997049,0.8434839851996458,0.6014824129475022,0.4919938986744767,0.1565160148003541,0.0,0.5782580074001771,0.3478120215972731,0.2844994115005475,0.0817675505359015,-19.0,0.9840646493995868
"[('GSK3b', 0), ('TAK1', 1)]",0.8571428571428571,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5951190357119042,0.485071250072666,0.1428571428571428,0.0,0.5714285714285714,0.3400680204068023,0.2771835714700948,0.0,-18.714285714285715,1.0
"[('TAK1', 1), ('TGFBR', 0)]",0.8600040999274201,0.2900061498911302,0.5800122997822605,0.1399959000725797,0.8499897501814494,0.699979500362899,0.7099938501088697,0.699979500362899,0.8399754004354787,0.6031226122343163,0.4937805717281506,0.1600245995645211,0.0,0.5800122997822605,0.3498185333727103,0.2863988049958441,0.0981507855430972,-18.714285714285715,0.9799713005080586
"[('SMAD4', 0), ('TAK1', 1)]",1.0,0.5,1.0,0.0,0.6825529432421257,0.4078243853259853,0.5,0.4078243853259853,0.4505428841677191,0.8016109549003105,0.7713505009950788,0.5921756146740147,-1.0,0.7960878073370073,0.638152707423913,0.6140627290254744,0.7603370820170114,-17.0,0.730211772968503
"[('TAK1', 1), ('Twist1', 0)]",0.8591757317641959,0.2887635976462939,0.5775271952925879,0.140824268235804,0.0,0.7041213411790203,0.7112364023537061,0.7041213411790203,0.8449456094148242,0.6620790423083518,0.5413562588161364,0.1550543905851756,0.0,0.5775271952925878,0.382368652366345,0.3126479618081715,0.074640481178393,-20.428571428571427,0.9857698776506284
"[('TAK1', 1), ('p53', 0)]",0.8174302794964271,0.0,0.1171132424411853,0.1825697205035728,1.0,0.9672794411300282,1.0,1.0,0.9342393875532234,0.4115613272036942,0.2295751909205355,-0.149849161633601,0.0,0.4250754191831994,0.1749446036807042,0.0975867705146097,1.0975145061378302,-25.0,0.6801980867182363
"[('SMAD23', 0), ('TAK1', 1)]",0.8609070108668154,0.2913605163002232,0.5827210326004464,0.1390929891331845,0.8477324728329613,0.6954649456659228,0.7086394836997768,0.6954649456659228,0.8345579347991072,0.6056595446810109,0.4965459557057358,0.1654420652008926,0.0,0.5827210326004464,0.3529305552808349,0.2893477720424219,0.121812576224617,-18.714285714285715,0.9736509239322918
"[('TAK1', 1), ('p38', 0)]",1.0,0.2888106787264305,0.5776213574528611,0.0,0.8519822021226158,0.7039644042452314,0.7111893212735695,0.7039644042452314,0.8447572850942777,0.6176912050072457,0.5164566153301567,0.2960355957547685,0.0,0.6480177978773842,0.4002748944370232,0.3346730785654555,0.0755699210123319,-14.428571428571429,0.985550165943324
"[('RAS', 0), ('TAK1', 1)]",1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.904534033733291,0.8703882797784893,1.0,-1.0,1.0,0.904534033733291,0.8703882797784893,0.0,-53.0,1.0
"[('MYC', 0), ('TAK1', 1)]",0.859095403144264,0.2886431047163961,0.5772862094327922,0.1409045968557359,0.8522614921393398,0.7045229842786797,0.7113568952836039,0.7045229842786797,0.0,0.660699788643544,0.5401613988298746,0.1545724188655843,0.0,0.5772862094327922,0.3814128765590784,0.3118277264124129,0.0722459982918043,-15.285714285714286,0.9863321779901516
"[('NFKB', 0), ('TAK1', 1)]",0.8590982996803059,0.2886474495204589,0.5772948990409178,0.140901700319694,0.8522542507992351,0.7045085015984702,0.711352550479541,0.7045085015984702,0.8454102019181643,0.600582902790987,0.4910144663739593,0.1545897980818357,0.0,0.5772948990409179,0.3467134462324243,0.283460146792985,0.0723327419592141,-20.428571428571427,0.9863119022378584
"[('ERK', 0), ('TAK1', 1)]",1.0,0.5,1.0,0.0,0.5,0.2696844878665228,0.5,0.2696844878665228,0.2696844878665228,0.8706537422680787,0.8377869541157174,0.7303155121334772,-1.0,0.8651577560667386,0.7532528379717596,0.7248178812847418,1.376181131790402,-20.0,0.2916684052718483
"[('RAF', 0), ('TAK1', 1)]",1.0,0.3371443047149907,0.7270190659514392,0.0,0.7993461623092897,0.6514227811400369,0.7155861518064669,0.6514227811400369,0.7879132481643174,0.6731791647291394,0.5772161010406963,0.348577218859963,0.0,0.6742886094299816,0.4539170428824479,0.3892102421113269,0.5416630781967143,-15.0,0.8189428021456823
"[('TAK1', 1), ('ZEB1', 0)]",1.0,0.2888251712158132,1.0,0.0,0.8519580479736445,0.0,0.7111748287841868,0.7039160959472892,0.7039160959472892,0.7228585879275132,0.6368161657645132,1.0,-1.0,1.0,0.7228585879275132,0.6368161657645132,0.0758553363248424,-21.0,0.9854825343262048
"[('AKT', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8927251006036216,0.0,0.7115784289067739,0.5286074782025486,0.648890635479544,0.8296200586784015,0.7743035046318605,1.0,-1.0,1.0,0.8296200586784015,0.7743035046318605,1.0552538815233328,-16.5,0.4485798122065728
"[('miR200', 1), ('miR34', 0)]",0.5772493958689785,1.0,0.0,0.4227506041310214,0.8522921701091846,0.0,0.7113753020655108,0.7045843402183691,1.0,0.5556727661637839,0.4421954504044919,0.5772493958689785,-1.0,0.7886246979344893,0.4382172673663362,0.3487262535032479,0.0718781695599913,-23.0,0.9864180763057168
"[('IKK', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8521375152716175,0.0,0.7112825091629706,0.7042750305432351,0.7042750305432351,0.8118758389973175,0.7578028345236996,1.0,-1.0,1.0,0.8118758389973175,0.7578028345236996,0.073726939685225,-29.857142857142858,0.9859850427605292
"[('MEK', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.4999999999999999,0.0,0.4999999999999999,0.3209934604063805,0.3209934604063805,0.909035886778948,0.8997121953168956,1.0,-1.0,1.0,0.909035886778948,0.8997121953168956,1.2991237232845363,-31.0,0.4341767945309532
"[('AP1', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8520864926646136,0.0,0.7112518955987682,0.7041729853292275,0.7041729853292275,0.811901620910475,0.7578331504968275,1.0,-1.0,1.0,0.811901620910475,0.7578331504968275,0.0743338749865055,-29.285714285714285,0.9858421794609185
"[('bcatenin', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.6336246452295144,0.0,0.5668123226147572,0.2004369678442717,0.0668123226147572,0.9188183688073344,0.8923598741720227,1.0,-1.0,1.0,0.9188183688073344,0.8923598741720227,0.5805036866661571,-50.0,0.7327507095409711
"[('TGFb', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8521661073328385,0.0,0.7112996643997032,0.704332214665677,0.704332214665677,0.8118613911366716,0.7577858460964307,1.0,-1.0,1.0,0.8118613911366716,0.7577858460964307,0.0733861803253635,-29.857142857142858,0.9860651005319476
"[('Snail', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8523161088374818,0.0,0.7113896653024891,0.7046322176749638,0.7046322176749638,0.8117855916626435,0.757696720857503,1.0,-1.0,1.0,0.8117855916626435,0.757696720857503,0.0715907619273368,-29.857142857142858,0.9864851047449492
"[('GLI', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8518891892261405,0.0,0.7111335135356843,0.7037783784522811,0.7037783784522811,0.8120013150644517,0.757950382746773,1.0,-1.0,1.0,0.8120013150644517,0.757950382746773,0.0766672495204549,-29.857142857142858,0.9852897298331936
"[('NOTCH', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8521413804397596,0.0,0.7112848282638559,0.7042827608795196,0.7042827608795196,0.8118738858961608,0.7578005379707564,1.0,-1.0,1.0,0.8118738858961608,0.7578005379707564,0.0736809018928961,-29.857142857142858,0.9859958652313272
"[('PI3K', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8515352155767087,0.0,0.7109211293460254,0.7030704311534177,0.7030704311534177,0.812180156028857,0.7581607078720681,1.0,-1.0,1.0,0.812180156028857,0.7581607078720681,0.080801168158562,-30.142857142857142,0.9842986036147848
"[('GSK3b', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8571428571428571,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8093446482740974,0.754829412424069,1.0,-1.0,1.0,0.8093446482740974,0.754829412424069,0.0,-29.857142857142858,1.0
"[('TGFBR', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8501093022175762,0.0,0.7100655813305458,0.7002186044351524,0.7002186044351524,0.8129003693212273,0.7590080068886131,1.0,-1.0,1.0,0.8129003693212273,0.7590080068886131,0.0968456350043436,-29.857142857142858,0.9803060462092134
"[('SMAD4', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.6825293707542768,0.0,0.5,0.4077838980853552,0.450509054662157,0.8658389195683216,0.8569582856359291,1.0,-1.0,1.0,0.8658389195683216,0.8569582856359291,0.7605109855896802,-28.0,0.7301174830171068
"[('Twist1', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.0,0.0,0.7113030483822398,0.704343494607466,0.704343494607466,0.8749422351654095,0.8166643279938833,1.0,-1.0,1.0,0.8749422351654095,0.8166643279938833,0.0733189083193387,-33.857142857142854,0.9860808924504524
"[('miR200', 1), ('p53', 0)]",1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9352716296531896,0.7627848822578265,0.6605910856579997,1.0,-1.0,1.0,0.7627848822578265,0.6605910856579997,0.942499145660716,-39.0,0.6828191359988026
"[('SMAD23', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8478638575981774,0.0,0.7087183145589064,0.6957277151963548,0.6957277151963548,0.8140338042802079,0.7603424086197231,1.0,-1.0,1.0,0.8140338042802079,0.7603424086197231,0.1204820293278586,-29.857142857142858,0.9740188012748968
"[('miR200', 1), ('p38', 0)]",1.0,1.0,1.0,0.0,0.8520864628893444,0.0,0.7112518777336067,0.7041729257786888,0.7041729257786888,0.8119016359559053,0.757833168188354,1.0,-1.0,1.0,0.8119016359559053,0.757833168188354,0.0743342287474676,-29.857142857142858,0.9858420960901644
"[('RAS', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.9354143466934854,0.9258200997725516,1.0,-1.0,1.0,0.9354143466934854,0.9258200997725516,0.0,-63.0,1.0
"[('MYC', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8523147581442896,0.0,0.7113888548865738,0.7046295162885793,0.0,0.853337855244673,0.7964805516725089,1.0,-1.0,1.0,0.853337855244673,0.7964805516725089,0.0716069872632043,-28.142857142857142,0.986481322804011
"[('NFKB', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8523493070175364,0.0,0.7114095842105219,0.7046986140350728,0.7046986140350728,0.8117688153060898,0.7576769958733771,1.0,-1.0,1.0,0.8117688153060898,0.7576769958733771,0.0711916275306402,-29.857142857142858,0.986578059649102
"[('ERK', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.2699300273805902,0.2699300273805902,0.916528826562518,0.9071282824044372,1.0,-1.0,1.0,0.916528826562518,0.9071282824044372,1.375752411697625,-33.0,0.2919379373288713
"[('RAF', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.7999641048139434,0.0,0.6629964313727725,0.6519857254910899,0.6519857254910899,0.8248922830664094,0.7801019584979821,1.0,-1.0,1.0,0.8248922830664094,0.7801019584979821,0.5352883541225528,-27.666666666666668,0.821806040647025
"[('ZEB1', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.852066585457855,0.0,0.7112399512747131,0.7041331709157101,0.7041331709157101,0.8119116799808075,0.757844978739434,1.0,-1.0,1.0,0.8119116799808075,0.757844978739434,0.0745702821786089,-29.857142857142858,0.9857864392819942
