,Ecadherin,miR200,miR34,Snail,Twist1,ZEB1,EpCAM,THY1,MYC,cosineSim1,cosineSim2,Diff,Diff_pheno,weight,rEMTscore,chemo_rEMTscore,att_stability,F_major_att,major_att_size
"[('MEK', 0), ('PI3K', 1), ('p38', 0)]",1.0,0.5,1.0,0.0,0.5,0.3193569766040703,0.5,0.5,0.3193569766040703,0.838004812769558,0.8063705070578439,0.6806430233959297,-1.0,0.8403215116979649,0.704193471076685,0.6776104834795018,1.3029020695922413,-24.0,0.4303227484033816
"[('NFKB', 0), ('PI3K', 1), ('RAF', 0)]",1.0,0.3355596702376229,0.7300054792449978,0.0,0.7994375901398783,0.6577613190495084,0.6644403297623771,0.6644403297623771,0.7927585794270096,0.6637900899249436,0.5799299143744884,0.3422386809504916,0.0,0.6711193404752458,0.4454823673644322,0.3892021816568724,0.5345893443252153,-20.0,0.8099835622650066
"[('GRB2SOS', 0), ('PI3K', 1), ('RAF', 0)]",1.0,0.3356124515761115,0.7304780445598096,0.0,0.7991485261439837,0.6575501936955538,0.6643875484238884,0.6643875484238884,0.7923111714156491,0.6639727983800787,0.5801366557350857,0.3424498063044462,0.0,0.671224903152223,0.4456750772883788,0.3894021705608374,0.5375575364968109,-20.0,0.808565866320571
"[('PI3K', 1), ('RAF', 0), ('p53', 0)]",1.0,0.0,0.0707052156574666,0.0,1.0,0.9292947843425332,1.0,1.0,0.9292947843425332,0.4324426225285414,0.258195995088306,0.0707052156574666,0.0,0.5353526078287334,0.2315092857069512,0.1382258993014594,0.4255382920478224,-25.0,0.8723698709203485
"[('GSK3b', 0), ('PI3K', 1), ('RAF', 0)]",1.0,0.3333333333333333,0.7239782846880689,0.0,0.8046775243226322,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8046775243226322,0.6596071824366794,0.5752427871624229,0.3333333333333333,0.0,0.6666666666666667,0.4397381216244529,0.3834951914416153,0.4589409441828841,-20.0,0.8280651459357932
"[('PI3K', 1), ('RAF', 0), ('bcatenin', 0)]",1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.8660254037844387,0.8333333333333335,1.0,-1.0,1.0,0.8660254037844387,0.8333333333333335,0.0,-38.0,1.0
"[('MDM2', 0), ('PI3K', 1), ('RAF', 0)]",1.0,1.0,1.0,0.0,0.4931393643619579,0.0,0.2465696821809789,0.0,0.0,0.8930501100484103,0.9528877034727374,1.0,-1.0,1.0,0.8930501100484103,0.9528877034727374,0.0724745991483478,-26.5,0.9862787287239158
"[('PI3K', 1), ('RAF', 0), ('SMAD23', 0)]",1.0,0.3376651768363777,0.7611210972923954,0.0,0.7817742745174245,0.649339292654489,0.6623348231636222,0.6623348231636222,0.7687787440082913,0.6740835716879419,0.591651366855468,0.350660707345511,0.0,0.6753303536727555,0.455229096873012,0.3995601268294724,0.6829547327953938,-20.0,0.7166367081228139
"[('AP1', 0), ('PI3K', 1), ('RAF', 0)]",1.0,0.3356776308642054,0.7292416234766326,0.0,0.7997015573974783,0.6572894765431783,0.6643223691357945,0.6643223691357945,0.7926686648048621,0.6637369975024324,0.5798644479341519,0.3427105234568217,0.0,0.6713552617284109,0.4456033256770751,0.389295048209833,0.5328799995275493,-20.0,0.8122751295701021
"[('IKK', 0), ('PI3K', 1), ('RAF', 0)]",1.0,0.3356626632954066,0.7301685630004213,0.0,0.7992530552043827,0.6573493468183733,0.6643373367045933,0.6643373367045933,0.7922650653181628,0.6639542246100272,0.5801133809422684,0.3426506531816267,0.0,0.6713253265908133,0.4457292866776767,0.3894448049207692,0.5369157320180927,-20.0,0.8094943109987358
"[('ERK', 0), ('PI3K', 1), ('RAF', 0)]",1.0,0.5,1.0,0.0,0.5,0.2690739549839228,0.5,0.5,0.2690739549839228,0.8458524938776129,0.8139219417249268,0.7309260450160772,-1.0,0.8654630225080386,0.732054055947281,0.7044193437708669,1.376412678956734,-22.0,0.2898585209003215
"[('MEK', 0), ('PI3K', 1), ('RAF', 0)]",1.0,0.5,1.0,0.0,0.5,0.3204319020252466,0.5,0.5,0.3204319020252466,0.8378249951525548,0.8061974774752075,0.6795680979747534,-1.0,0.8397840489873767,0.7035920667720418,0.6770317819175392,1.3011872057761114,-24.0,0.4314502973875072
"[('GRB2SOS', 0), ('NFKB', 0), ('PI3K', 1)]",1.0,0.2884888111005228,0.5769776222010456,0.0,0.8525186481657951,0.7050372963315906,0.7115111888994772,0.7115111888994772,0.8460447555979086,0.6164889325809839,0.5153134100627998,0.2949627036684094,0.0,0.6474813518342046,0.3991650874583613,0.3336558233657555,0.069145426253707,-21.857142857142858,0.9870522148642268
"[('NFKB', 0), ('PI3K', 1), ('p53', 0)]",0.9510817615143314,0.0,0.1190072296942525,0.0489182384856685,1.0,0.9347947547693096,1.0,1.0,0.9347947547693096,0.4347240385757163,0.2594859838521336,0.0162870067450219,0.0,0.508143503372511,0.2209021959621111,0.131856116910686,1.0930688406831686,-29.0,0.6769390255395344
"[('GSK3b', 0), ('NFKB', 0), ('PI3K', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6123724356957945,0.5106882308569511,0.2857142857142857,0.0,0.6428571428571428,0.3936679943758678,0.3282995769794685,0.0,-21.857142857142858,1.0
"[('NFKB', 0), ('PI3K', 1), ('bcatenin', 0)]",1.0,0.4322277822522082,0.8644555645044164,0.0,0.6355444354955835,0.1355444354955835,0.5677722177477917,0.5677722177477917,0.1355444354955835,0.8242232321920018,0.7630855888448034,0.8644555645044165,-1.0,0.9322277822522084,0.7683637958270967,0.7113695861574115,0.5843388506274655,-42.0,0.7289111290088329
"[('MDM2', 0), ('NFKB', 0), ('PI3K', 1)]",1.0,1.0,1.0,0.0,0.5922447396131606,0.0,0.1974149132043869,0.0,0.0,0.8683337325814161,0.9407588214753536,1.0,-1.0,1.0,0.8683337325814161,0.9407588214753536,0.0690485412906329,-27.0,0.9870745660219344
"[('NFKB', 0), ('PI3K', 1), ('SMAD23', 0)]",1.0,0.2911515191964962,0.5823030383929924,0.0,0.8480808013391729,0.6961616026783459,0.7088484808035037,0.7088484808035037,0.8353939232140151,0.6204488911625639,0.5197701541436882,0.3038383973216541,0.0,0.651919198660827,0.4044825439366973,0.3388481423771677,0.1182732764994171,-21.857142857142858,0.9746262437496844
"[('AP1', 0), ('NFKB', 0), ('PI3K', 1)]",1.0,0.2885364514568818,0.5770729029137636,0.0,0.8524392475718636,0.7048784951437274,0.5704878495143727,0.7114635485431182,0.8458541941724728,0.5952774339929175,0.5263987934286398,0.2951215048562726,0.0,0.6475607524281364,0.3854783030599439,0.3408751987499131,0.0701070005668456,-20.428571428571427,0.9868298932012184
"[('IKK', 0), ('NFKB', 0), ('PI3K', 1)]",1.0,0.2885301854567221,0.5770603709134443,0.0,0.8524496909054631,0.704899381810926,0.7114698145432778,0.7114698145432778,0.8458792581731113,0.6165503959393734,0.5153825279657731,0.2951006181890739,0.0,0.6475503090945369,0.3992473994629004,0.3337361152861602,0.0699807460239181,-21.857142857142858,0.9868591345352964
"[('ERK', 0), ('NFKB', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.2679127108397915,0.5,0.5,0.2679127108397915,0.8460202651578561,0.8140833797146113,0.7320872891602085,-1.0,0.8660436445801043,0.7326904738259359,0.7050317371601309,1.3769238592741255,-26.0,0.2879577692770169
"[('MEK', 0), ('NFKB', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.3202179215714038,0.5,0.5,0.3202179215714038,0.8378608295492496,0.806231959139504,0.6797820784285962,-1.0,0.8398910392142981,0.7037118028470731,0.6771469980094575,1.3012743300089435,-24.0,0.4318013605617305
"[('GRB2SOS', 0), ('PI3K', 1), ('p53', 0)]",0.9505819277184516,0.0,0.1196188262931551,0.0494180722815481,1.0,0.9333040738097796,1.0,1.0,0.9333040738097796,0.4349902447412082,0.2596579810232134,0.0172778539086722,0.0,0.5086389269543361,0.2212529713207721,0.1320721568427766,1.0990125767964578,-29.0,0.675238233566778
"[('GRB2SOS', 0), ('GSK3b', 0), ('PI3K', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6123724356957945,0.5106882308569511,0.2857142857142857,0.0,0.6428571428571428,0.3936679943758678,0.3282995769794685,0.0,-21.857142857142858,1.0
"[('GRB2SOS', 0), ('PI3K', 1), ('bcatenin', 0)]",1.0,0.432327186088248,0.864654372176496,0.0,0.6353456278235039,0.1353456278235039,0.567672813911752,0.567672813911752,0.1353456278235039,0.82430178681185,0.7632044381977391,0.8646543721764961,-1.0,0.932327186088248,0.768518965385807,0.7115562462749603,0.5839451670888685,-42.0,0.7293087443529921
"[('GRB2SOS', 0), ('MDM2', 0), ('PI3K', 1)]",1.0,1.0,1.0,0.0,0.5920638595922525,0.0,0.1973546198640842,0.0,0.0,0.8683478458471364,0.9407918523058052,1.0,-1.0,1.0,0.8683478458471364,0.9407918523058052,0.0703520301666512,-27.0,0.9867730993204208
"[('GRB2SOS', 0), ('PI3K', 1), ('SMAD23', 0)]",1.0,0.291176180674824,0.5823523613496481,0.0,0.8480396988752932,0.6960793977505865,0.708823819325176,0.708823819325176,0.8352952773007036,0.6204856081337098,0.5198115119598621,0.3039206022494135,0.0,0.6519603011247068,0.4045319839224002,0.3388964698654408,0.1186928850797082,-21.857142857142858,0.974511156850821
"[('AP1', 0), ('GRB2SOS', 0), ('PI3K', 1)]",1.0,0.288626312274422,0.577252624548844,0.0,0.8522894795426299,0.7045789590852599,0.5704578959085259,0.711373687725578,0.8454947509023119,0.5954204791790862,0.5265495760030376,0.2954210409147401,0.0,0.6477105204573701,0.3856601084600626,0.341051699919535,0.0719104514250278,-20.428571428571427,0.986410542719364
"[('GRB2SOS', 0), ('IKK', 0), ('PI3K', 1)]",1.0,0.2886135828543729,0.5772271657087459,0.0,0.8523106952427117,0.7046213904854235,0.7113864171456271,0.7113864171456271,0.8455456685825081,0.6166742930184287,0.5155218603318198,0.2953786095145765,0.0,0.6476893047572883,0.3994133441067983,0.3338979953055002,0.0716557868071177,-21.857142857142858,0.9864699466795928
"[('ERK', 0), ('GRB2SOS', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.2678824900360129,0.5,0.5,0.2678824900360129,0.8460246229645925,0.8140875730160985,0.7321175099639871,-1.0,0.8660587549819936,0.7327070316488254,0.705047669932635,1.3770368945100246,-26.0,0.2878739981776596
"[('GRB2SOS', 0), ('MEK', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.3197657924123985,0.5,0.5,0.3197657924123985,0.8379364820694836,0.8063047558110407,0.6802342075876014,-1.0,0.8401171037938007,0.7039647704793806,0.6773904162271391,1.3022936995828225,-24.0,0.4307608728458033
"[('GSK3b', 0), ('PI3K', 1), ('p53', 0)]",0.9433203299445716,0.0,0.0780268999395802,0.0566796700554285,1.0,1.0,1.0,1.0,1.0,0.4161175761589279,0.2427828023993154,-0.0566796700554285,0.0,0.4716601649722857,0.1962660846189876,0.1145109766320949,0.7660199766731586,-29.0,0.7305868600099824
"[('PI3K', 1), ('bcatenin', 0), ('p53', 0)]",1.0,0.0,0.865372620785612,0.0,1.0,0.134627379214388,1.0,1.0,0.134627379214388,0.6549448738063327,0.4923326149282248,0.865372620785612,-1.0,0.932686310392806,0.6108581178611104,0.4591918901034481,0.5825161963283068,-39.0,0.7307452415712239
"[('MDM2', 0), ('PI3K', 1), ('p53', 0)]",0.950637563516666,0.0,0.1197309130420887,0.0493624364833338,1.0,0.9333610303282096,1.0,1.0,0.9333610303282096,0.4350124364991875,0.2596908842388631,0.0172765331884565,0.0,0.5086382665942283,0.2212639716478785,0.1320887212095777,1.099099229544949,-29.0,0.6751270333322681
"[('PI3K', 1), ('SMAD23', 0), ('p53', 0)]",0.9306632185625824,0.0,0.1876693458781944,0.0693367814374175,1.0,0.8642503947342773,1.0,1.0,0.8642503947342773,0.4557917997233515,0.2778514735575879,0.066412823828305,0.0,0.5332064119141525,0.2430311101103822,0.1481521872607014,1.4248785555957912,-29.0,0.511309218263689
"[('AP1', 0), ('PI3K', 1), ('p53', 0)]",0.95178219838414,0.0,0.1196211555434856,0.0482178016158598,1.0,0.9334917509674792,0.8660465747844388,1.0,0.9334917509674792,0.4162806922605189,0.265814183438027,0.0182904474166609,0.0,0.5091452237083305,0.2119473261864405,0.1353380218914014,1.0938155820370516,-29.0,0.6779211080181954
"[('IKK', 0), ('PI3K', 1), ('p53', 0)]",0.9511630878486068,0.0,0.119452719924142,0.048836912151393,1.0,0.933086301858116,1.0,1.0,0.933086301858116,0.4350699449220121,0.2597541993676342,0.0180767859904908,0.0,0.5090383929952454,0.221467305603631,0.1322248602198671,1.0961449771568523,-29.0,0.6768774504199759
"[('ERK', 0), ('PI3K', 1), ('p53', 0)]",1.0,0.0,0.4648121208794225,0.0,1.0,0.5351878791205775,1.0,1.0,0.5351878791205775,0.5631652261558574,0.3864588905820535,0.4648121208794225,0.0,0.7324060604397112,0.4124656246654505,0.2830448335731033,1.0377441064071289,-22.0,0.4956907199516921
"[('MEK', 0), ('PI3K', 1), ('p53', 0)]",1.0,0.0,0.3595533066950451,0.0,1.0,0.6404466933049549,1.0,1.0,0.6404466933049549,0.5302903919054359,0.3528170577228738,0.3595533066950451,0.0,0.6797766533475226,0.3604790279118234,0.2398367987427748,1.0127814025781618,-27.0,0.4318816135574162
"[('GSK3b', 0), ('PI3K', 1), ('bcatenin', 0)]",1.0,0.4323986051192636,0.8647972102385272,0.0,0.6352027897614728,0.1352027897614728,0.5676013948807364,0.5676013948807364,0.1352027897614728,0.8243581974402939,0.7632898031353191,0.8647972102385272,-1.0,0.9323986051192636,0.7686304334119606,0.711690347745129,0.583661821522134,-36.0,0.7295944204770544
"[('GSK3b', 0), ('MDM2', 0), ('PI3K', 1)]",1.0,1.0,1.0,0.0,0.6,0.0,0.2,0.0,0.0,0.8677218312746247,0.9393364366277244,1.0,-1.0,1.0,0.8677218312746247,0.9393364366277244,0.0,-27.0,1.0
"[('GSK3b', 0), ('PI3K', 1), ('SMAD23', 0)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6123724356957945,0.5106882308569511,0.2857142857142857,0.0,0.6428571428571428,0.3936679943758678,0.3282995769794685,0.0,-21.857142857142858,1.0
"[('AP1', 0), ('GSK3b', 0), ('PI3K', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.5907908398283785,0.5216720300383333,0.2857142857142857,0.0,0.6428571428571428,0.3797941113182433,0.3353605907389285,0.0,-20.428571428571427,1.0
"[('GSK3b', 0), ('IKK', 0), ('PI3K', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6123724356957945,0.5106882308569511,0.2857142857142857,0.0,0.6428571428571428,0.3936679943758678,0.3282995769794685,0.0,-21.857142857142858,1.0
"[('ERK', 0), ('GSK3b', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.8017837257372731,0.7715167498104597,0.5,-1.0,0.75,0.6013377943029548,0.5786375623578448,0.0,-26.0,1.0
"[('GSK3b', 0), ('MEK', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.8017837257372731,0.7715167498104597,0.5,-1.0,0.75,0.6013377943029548,0.5786375623578448,0.0,-24.0,1.0
"[('MDM2', 0), ('PI3K', 1), ('bcatenin', 0)]",1.0,1.0,1.0,0.0,0.135180935014305,0.0,0.0,0.0,0.0,0.863399784646204,0.9969681961675018,1.0,-1.0,1.0,0.863399784646204,0.9969681961675018,0.5836184321301896,-55.0,0.72963812997139
"[('PI3K', 1), ('SMAD23', 0), ('bcatenin', 0)]",1.0,0.4049279182904154,0.8098558365808308,0.0,0.6901441634191692,0.1901441634191691,0.5950720817095845,0.5950720817095845,0.1901441634191691,0.8009659645793186,0.7290053596516249,0.8098558365808308,-1.0,0.9049279182904154,0.7248164629482373,0.6596973025321006,0.6642051000464662,-42.0,0.6197116731616616
"[('AP1', 0), ('PI3K', 1), ('bcatenin', 0)]",1.0,0.4328934652937451,0.8657869305874903,0.0,0.6342130694125095,0.1342130694125095,0.4328934652937451,0.5671065347062547,0.1342130694125095,0.804205502546098,0.781451541797475,0.8657869305874905,-1.0,0.9328934652937452,0.7502380580785273,0.7290110367865865,0.5816871508414749,-42.0,0.7315738611749808
"[('IKK', 0), ('PI3K', 1), ('bcatenin', 0)]",1.0,0.4327356922346236,0.8654713844692472,0.0,0.6345286155307528,0.1345286155307528,0.5672643077653764,0.5672643077653764,0.1345286155307528,0.8246241219153527,0.7636924282464445,0.8654713844692472,-1.0,0.9327356922346236,0.7691563511880851,0.712323185714788,0.5823188844753182,-42.0,0.7309427689384944
"[('ERK', 0), ('PI3K', 1), ('bcatenin', 0)]",1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.8660254037844387,0.8333333333333335,1.0,-1.0,1.0,0.8660254037844387,0.8333333333333335,0.0,-42.0,1.0
"[('MEK', 0), ('PI3K', 1), ('bcatenin', 0)]",1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.8660254037844387,0.8333333333333335,1.0,-1.0,1.0,0.8660254037844387,0.8333333333333335,0.0,-40.0,1.0
"[('MDM2', 0), ('PI3K', 1), ('SMAD23', 0)]",1.0,1.0,1.0,0.0,0.5847531124898134,0.0,0.1949177041632711,0.0,0.0,0.8689121784505379,0.9421213187623166,1.0,-1.0,1.0,0.8689121784505379,0.9421213187623166,0.1184108737772285,-27.0,0.9745885208163556
"[('AP1', 0), ('MDM2', 0), ('PI3K', 1)]",1.0,1.0,1.0,0.0,0.59189482752163,0.0,0.0,0.0,0.0,0.8194960245139644,0.9462725007059312,1.0,-1.0,1.0,0.8194960245139644,0.9462725007059312,0.0715638407944052,-27.4,0.9864913792027168
"[('IKK', 0), ('MDM2', 0), ('PI3K', 1)]",1.0,1.0,1.0,0.0,0.5919145944345766,0.0,0.1973048648115255,0.0,0.0,0.8683594868836728,0.9408191049092351,1.0,-1.0,1.0,0.8683594868836728,0.9408191049092351,0.0714224393812121,-27.0,0.9865243240576278
"[('ERK', 0), ('MDM2', 0), ('PI3K', 1)]",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,1.0000000000000002,1.0,-1.0,1.0,0.8660254037844388,1.0000000000000002,1.0381958702594116,-42.0,0.4950755587042741
"[('MDM2', 0), ('MEK', 0), ('PI3K', 1)]",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,1.0000000000000002,1.0,-1.0,1.0,0.8660254037844388,1.0000000000000002,1.013423094568246,-35.0,0.4317775387924412
"[('AP1', 0), ('PI3K', 1), ('SMAD23', 0)]",1.0,0.2912226621069325,0.5824453242138651,0.0,0.847962229821779,0.6959244596435581,0.5695924459643558,0.7087773378930674,0.8351093515722697,0.5995582195356545,0.5309132989338033,0.3040755403564419,0.0,0.652037770178221,0.3909346045580524,0.3461755235947604,0.119482306681197,-20.428571428571427,0.9742942435009814
"[('IKK', 0), ('PI3K', 1), ('SMAD23', 0)]",1.0,0.291270424560367,0.582540849120734,0.0,0.8478826257327217,0.6957652514654433,0.708729575439633,0.708729575439633,0.834918301758532,0.6206259287780191,0.5199695743457595,0.3042347485345567,0.0,0.6521173742672783,0.4047209510769127,0.339081193521231,0.1202915276943623,-21.857142857142858,0.9740713520516208
"[('ERK', 0), ('PI3K', 1), ('SMAD23', 0)]",1.0,0.5,1.0,0.0,0.5,0.2679580435671916,0.5,0.5,0.2679580435671916,0.8460137274328305,0.8140770887857725,0.7320419564328083,-1.0,0.8660209782164041,0.7326656358158862,0.7050078367738172,1.376778744667595,-26.0,0.2880509817958683
"[('MEK', 0), ('PI3K', 1), ('SMAD23', 0)]",1.0,0.5,1.0,0.0,0.5,0.320095329772699,0.5,0.5,0.320095329772699,0.837881350761206,0.8062517056849161,0.679904670227301,-1.0,0.8399523351136504,0.7037803971200546,0.6772130028794089,1.3005325458906394,-24.0,0.4315550863246801
"[('AP1', 0), ('IKK', 0), ('PI3K', 1)]",1.0,0.2886666666666666,0.5773333333333333,0.0,0.8522222222222222,0.7044444444444444,0.5704444444444443,0.7113333333333334,0.8453333333333333,0.5954847210843709,0.5266172944081478,0.2955555555555555,0.0,0.6477777777777778,0.3857417693246536,0.3411309807110557,0.0727160461644811,-20.428571428571427,0.9862222222222222
"[('AP1', 0), ('ERK', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.2668478224494849,0.5,0.5,0.2668478224494849,0.8461735648382391,0.8142308924008378,0.733152177550515,-1.0,0.8665760887752575,0.733273778242538,0.7055930220967055,1.3773152777159543,-26.0,0.286096739865204
"[('AP1', 0), ('MEK', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.3191378748370274,0.5,0.5,0.3191378748370274,0.8380414049884556,0.8064057179368952,0.6808621251629726,-1.0,0.8404310625814864,0.7043160284817295,0.6777284143974912,1.3033276681651569,-24.0,0.4298174706649283
"[('ERK', 0), ('IKK', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.2672883583903612,0.5,0.5,0.2672883583903612,0.8461102099093214,0.8141699290920625,0.7327116416096389,-1.0,0.8663558208048194,0.7330325053973282,0.7053608571931554,1.377204286437378,-26.0,0.2868126932121436
"[('IKK', 0), ('MEK', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.3192102300144764,0.5,0.5,0.3192102300144764,0.8380293231866995,0.806394092217735,0.6807897699855235,-1.0,0.8403948849927618,0.7042755566800484,0.677689470388166,1.3036591371409751,-24.0,0.4290300788161492
"[('ERK', 0), ('MEK', 0), ('PI3K', 1)]",1.0,0.5,1.0,0.0,0.5,0.264233325097208,0.5,0.5,0.264233325097208,0.8465477037656999,0.8145909077516442,0.735766674902792,-1.0,0.867883337451396,0.7347046464559913,0.7069698756770593,1.3790484004376191,-24.0,0.2810902896081771
"[('AKT', 0), ('NOTCH', 1), ('SMAD4', 0)]",1.0,0.5,1.0,0.0,0.6546427064155652,0.3090040552194895,0.5,0.3090040552194895,0.3582890398977326,0.832319866027039,0.8009001645043071,0.6909959447805105,-1.0,0.8454979723902553,0.7037247591059904,0.6771594651754136,1.316935500516406,-13.0,0.4203054565027249
"[('AKT', 0), ('GLI', 0), ('NOTCH', 1)]",0.1310604705517595,0.0,0.1310604705517595,0.8689395294482405,1.0,0.9344697647241202,0.2,0.8689395294482405,0.8146114310926675,0.1138174919793635,0.0745460178979652,-0.8034092941723607,1.0,0.0982953529138196,0.0111877305418773,0.0073275271376004,1.2644947695821065,-16.0,0.4969353319262095
"[('AKT', 0), ('NOTCH', 1), ('p38', 0)]",0.0866098128253405,0.0,0.0866098128253405,0.9133901871746596,1.0,0.9566950935873296,0.2,0.9133901871746596,0.8583293338747986,0.0892108400643134,0.0478100964747432,-0.8700852807619892,1.0,0.0649573596190054,0.0057949006199711,0.0031056176301292,1.097945000227724,-16.0,0.4501482876164457
"[('AKT', 0), ('NOTCH', 1), ('RAF', 0)]",0.0834169514201515,0.0,0.0834169514201515,0.9165830485798484,1.0,0.9443886990532322,0.25,0.9165830485798484,0.8237978581716716,0.1001914415217532,0.0463042941524527,-0.8609717476330807,1.0,0.0695141261834596,0.0069647205084458,0.0032188025465496,1.36762034033141,-21.5,0.4227368877800076
"[('AKT', 0), ('NFKB', 0), ('NOTCH', 1)]",0.0869144726592927,0.0,0.0869144726592927,0.9130855273407072,1.0,0.9565427636703536,0.2,0.9130855273407072,0.858220906683284,0.0893716503272051,0.0479864161100077,-0.8696282910110609,1.0,0.0651858544944695,0.0058257673941598,0.003128035538258,1.0967230676584647,-14.0,0.4504751518928181
"[('AKT', 0), ('GRB2SOS', 0), ('NOTCH', 1)]",0.0860602687162846,0.0,0.0860602687162846,0.9139397312837154,1.0,0.9569698656418576,0.2,0.9139397312837154,0.858660445176075,0.0889185314968357,0.0474909332348983,-0.8709095969255731,1.0,0.0645452015372134,0.0057392645358563,0.0030653118568368,1.097111275209028,-16.0,0.4497770566743843
"[('AKT', 0), ('NOTCH', 1), ('p53', 0)]",0.0715780666836611,0.0,0.0715780666836611,0.9284219333163388,1.0,0.9642109666581696,0.2,0.9284219333163388,0.8591106666405214,0.0814094229150708,0.0392159046983439,-0.8926328999745083,1.0,0.0536835500127458,0.0043703468265699,0.0021052489811686,1.1283442250107378,-16.0,0.4491375309658738
"[('AKT', 0), ('GSK3b', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-23.8,1.0
"[('AKT', 0), ('NOTCH', 1), ('bcatenin', 0)]",0.6021380155060634,0.0,0.6021380155060634,0.3978619844939367,1.0,0.6989309922469684,0.2,0.3978619844939367,0.6,0.4101770837041959,0.4061760583385238,-0.096792976740905,0.0,0.4516035116295475,0.1852374113907817,0.1834305342855253,1.089650014603292,-5.8,0.5688762913703436
"[('AKT', 0), ('MDM2', 0), ('NOTCH', 1)]",1.0,1.0,1.0,0.0,0.6,0.0,0.2,0.0,0.0,0.8677218312746247,0.9393364366277244,1.0,-1.0,1.0,0.8677218312746247,0.9393364366277244,0.9877071501947868,-22.8,0.4492523815265887
"[('AKT', 0), ('NOTCH', 1), ('SMAD23', 0)]",1.0,0.2828120316390263,0.5656240632780527,0.0,0.9039817947133708,0.6677626950675664,0.7171879683609736,0.5275618007083912,0.8403611693960322,0.6288074989578658,0.5231165990847952,0.3322373049324336,0.0,0.6661186524662168,0.4188604038664656,0.3484577240650739,1.0732487635880246,8.0,0.4472407612452514
"[('AKT', 0), ('AP1', 0), ('NOTCH', 1)]",0.0869543111721227,0.0,0.0869543111721227,0.9130456888278772,1.0,0.9565228444139386,0.0,0.9130456888278772,0.858545761914749,0.0417660526780078,0.0482272835132718,-0.8695685332418159,1.0,0.065215733379092,0.002723803755746,0.0031451776631994,1.0968151583161316,-14.8,0.4487978798451829
"[('AKT', 0), ('IKK', 0), ('NOTCH', 1)]",0.086591095532851,0.0,0.086591095532851,0.913408904467149,1.0,0.9567044522335744,0.2,0.913408904467149,0.8583525990006713,0.0892006714763359,0.0477991101469359,-0.8701133567007234,1.0,0.0649433216496382,0.0057929878990513,0.0031042329848389,1.0990300615646031,-16.0,0.4496171725458026
"[('AKT', 0), ('ERK', 0), ('NOTCH', 1)]",0.1570007814925437,0.0,0.1570007814925437,0.8429992185074564,1.0,0.8429992185074564,0.0,0.8429992185074564,0.5383691428204387,0.084269287681637,0.0973057918548223,-0.6859984370149127,1.0,0.1570007814925436,0.0132303440218369,0.0152770853649578,1.286402684242804,-14.0,0.4959886951215596
"[('AKT', 0), ('MEK', 0), ('NOTCH', 1)]",0.1447030207202628,0.0,0.1447030207202628,0.8552969792797371,1.0,0.8552969792797371,0.0,0.8552969792797371,0.5839707109557841,0.076504656194386,0.088339967696177,-0.7105939585594743,1.0,0.1447030207202628,0.0110704548504928,0.0127830601759672,1.2738089041710925,-12.0,0.4406470193315221
