,AKT,AP1,ERK,Ecadherin,EpCAM,Fvalue,GLI,GRB2SOS,GSK3b,IKK,MDM2,MEK,MYC,NFKB,NOTCH,PI3K,RAF,RAS,SMAD23,SMAD4,Snail,TAK1,TGFBR,TGFb,THY1,Twist1,ZEB1,bcatenin,miR200,miR34,p38,p53
"[('SMAD4', 0), ('TGFBR', 1)]",0.125,0.25,0.3,0.16666666666666666,-0.08333333333333333,0.07631578947368421,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,-0.16666666666666666,0.0,0.041666666666666664,-0.16666666666666666,0.0,0.0,0.0,1.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.025,0.0,-1.0
"[('GLI', 1), ('GRB2SOS', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.05789473684210526,0.0,1.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,0.0,0.0,1.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('MEK', 1), ('SMAD23', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.05789473684210526,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('GLI', 1), ('RAF', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('PI3K', 1), ('RAF', 0)]",-0.25,0.125,0.4,-0.16666666666666666,0.0,-0.007894736842105263,0.16666666666666666,0.0,0.25,0.0,0.5,-0.25,-0.041666666666666664,0.0,0.0,-0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,-0.125,-0.16666666666666666,-0.125,0.3333333333333333,-0.375,-0.3,0.0,-1.0
"[('TGFb', 0), ('THY1', 0)]",0.125,0.3125,0.3375,0.125,-0.052083333333333336,0.12697368421052632,0.3333333333333333,0.0,0.375,0.3125,0.25,-0.25,-0.052083333333333336,0.0,0.10416666666666667,0.0,0.0,1.0,0.0,0.3333333333333333,0.25892857142857145,0.0,0.0,0.0,0.234375,0.041666666666666664,-0.03125,0.3333333333333333,0.0,-0.0625,0.5,-1.0
"[('TGFBR', 1), ('miR34', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('Ecadherin', 1), ('MEK', 1)]",-0.25,0.0,0.2,0.8333333333333334,0.08333333333333333,-0.05789473684210526,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('MYC', 0), ('miR34', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.02631578947368421,0.0,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,0.4,0.0,-1.0
"[('MEK', 0), ('bcatenin', 0)]",-0.25,0.25,0.4,-0.16666666666666666,0.08333333333333333,0.04736842105263158,0.3333333333333333,0.0,0.5,0.0,0.5,0.5,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.125,0.3333333333333333,-0.375,-0.4,0.0,-1.0
"[('Ecadherin', 0), ('TGFb', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('miR200', 1), ('p38', 1)]",-0.25,0.0,0.2,0.16666666666666666,-0.08333333333333333,-0.02631578947368421,0.0,0.0,0.0,0.0,0.5,0.0,-0.25,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,0.375,0.0,0.375,0.0,0.0,-1.0
"[('NFKB', 1), ('NOTCH', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('MEK', 0), ('Twist1', 0)]",-0.25,0.5,0.5,0.16666666666666666,0.0,0.042105263157894736,0.16666666666666666,0.0,0.375,0.0,0.5,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.125,0.3333333333333333,0.0,0.3333333333333333,-0.375,-0.4,0.0,-1.0
"[('GLI', 0), ('PI3K', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.03684210526315789,1.0,0.0,0.25,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('IKK', 1), ('TGFb', 0)]",0.125,0.3125,0.3375,0.125,-0.052083333333333336,0.14407894736842106,0.3333333333333333,0.0,0.375,0.6875,0.25,-0.25,-0.052083333333333336,0.5,0.10416666666666667,0.0,0.0,1.0,0.0,0.3333333333333333,0.32142857142857145,0.0,0.0,0.0,0.09375,0.041666666666666664,-0.03125,0.3333333333333333,0.0,-0.0625,0.5,-1.0
"[('Ecadherin', 1), ('p38', 1)]",-0.25,0.0,0.2,0.8333333333333334,0.08333333333333333,-0.05789473684210526,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('TGFb', 1), ('Twist1', 0)]",-0.25,0.25,0.2,0.16666666666666666,0.08333333333333333,-0.03684210526315789,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,0.6666666666666666,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('PI3K', 1), ('SMAD23', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.05789473684210526,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('SMAD4', 0), ('bcatenin', 1)]",0.125,0.25,0.3,0.16666666666666666,-0.08333333333333333,0.07631578947368421,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,-0.16666666666666666,0.0,0.041666666666666664,-0.16666666666666666,0.0,0.0,0.0,1.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.025,0.0,-1.0
"[('SMAD4', 1), ('THY1', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('ZEB1', 1), ('p53', 1)]",0.0,0.0,0.0,-0.16666666666666666,-0.08333333333333333,-0.03684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,0.0,0.0,-0.375,0.0,-0.125,0.0,0.0,0.0
"[('AKT', 0), ('PI3K', 0)]",0.5,0.0,0.2,-0.16666666666666666,0.08333333333333333,0.015789473684210527,0.0,0.0,0.25,0.5,0.5,0.0,-0.08333333333333333,0.5,-0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('RAF', 0), ('TGFBR', 0)]",0.125,0.3125,0.3375,0.125,-0.052083333333333336,0.1555921052631579,0.4166666666666667,0.0,0.375,0.40625,0.25,-0.25,-0.052083333333333336,0.25,0.08333333333333333,0.0,0.22916666666666666,1.0,0.25,0.4166666666666667,0.29017857142857145,0.0,1.0,0.0,0.09375,0.041666666666666664,-0.03125,0.3333333333333333,-0.0625,-0.0625,0.5,-1.0
"[('Snail', 0), ('THY1', 0)]",-0.25,0.0,0.2,0.5,0.08333333333333333,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.5,0.0,-0.125,0.0,-0.125,0.2,0.0,-1.0
"[('EpCAM', 0), ('GRB2SOS', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.05789473684210526,0.0,1.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,0.0,0.0,1.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('TGFb', 0), ('ZEB1', 1)]",0.125,0.3125,0.3375,0.16666666666666666,-0.041666666666666664,0.1388157894736842,0.3333333333333333,0.0,0.375,0.3125,0.25,-0.25,-0.052083333333333336,0.0,0.20833333333333334,0.0,0.0,1.0,0.0,0.3333333333333333,0.25892857142857145,0.0,0.0,0.0,0.09375,0.041666666666666664,0.21875,0.3333333333333333,0.0,-0.025,0.5,-1.0
"[('GLI', 1), ('MEK', 0)]",-0.25,0.25,0.5,-0.16666666666666666,0.0,0.010526315789473684,0.16666666666666666,0.0,0.375,0.0,0.5,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.3333333333333333,-0.375,-0.4,0.0,-1.0
"[('EpCAM', 0), ('THY1', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('NOTCH', 1), ('ZEB1', 0)]",-0.25,0.0,0.2,0.16666666666666666,-0.08333333333333333,-0.03684210526315789,0.0,0.0,0.0,0.0,0.5,0.0,-0.25,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,0.625,0.0,-0.125,0.0,0.0,-1.0
"[('RAS', 1), ('miR200', 1)]",-0.25,0.0,0.2,0.16666666666666666,-0.08333333333333333,-0.02631578947368421,0.0,0.0,0.0,0.0,0.5,0.0,-0.25,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,0.375,0.0,0.375,0.0,0.0,-1.0
"[('AP1', 1), ('NFKB', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.05789473684210526,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,1.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('ERK', 0), ('TGFb', 0)]",0.125,0.125,0.4,0.08333333333333333,0.0,0.075,0.16666666666666666,0.0,0.375,0.25,0.25,-0.5,-0.020833333333333332,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0625,0.0,-0.125,0.3333333333333333,0.0,-0.05,0.5,-1.0
"[('AP1', 1), ('p38', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('NOTCH', 1), ('TAK1', 0)]",-0.25,0.25,0.2,-0.16666666666666666,0.08333333333333333,-0.03684210526315789,0.0,0.0,0.0,0.5,0.5,0.0,-0.08333333333333333,0.5,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,1.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.5,-1.0
"[('GRB2SOS', 1), ('IKK', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('EpCAM', 1), ('GRB2SOS', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.1,0.0,0.0,0.0,0.0,0.5,0.0,-0.25,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('AP1', 1), ('Twist1', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('MYC', 1), ('RAF', 0)]",-0.25,0.125,0.4,-0.16666666666666666,0.0,-0.005263157894736842,0.16666666666666666,0.0,0.25,0.0,0.5,-0.25,0.0,0.0,0.0,-0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,-0.125,-0.16666666666666666,-0.125,0.3333333333333333,-0.375,-0.3,0.0,-1.0
"[('miR200', 1), ('miR34', 1)]",-0.25,0.0,0.2,0.16666666666666666,-0.08333333333333333,0.015789473684210527,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,0.375,0.0,0.375,0.2,0.0,-1.0
"[('GLI', 1), ('MEK', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('MYC', 1), ('bcatenin', 0)]",-0.25,0.0,0.4,-0.16666666666666666,-0.08333333333333333,0.015789473684210527,0.3333333333333333,0.0,0.25,0.0,0.5,0.0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.125,1.0,-0.375,-0.2,0.0,-1.0
"[('MEK', 0), ('RAF', 1)]",-0.25,0.25,0.5,-0.16666666666666666,0.0,0.010526315789473684,0.16666666666666666,0.0,0.375,0.0,0.5,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.3333333333333333,-0.375,-0.4,0.0,-1.0
"[('Ecadherin', 1), ('RAS', 0)]",0.0,0.375,0.4,0.8333333333333334,-0.041666666666666664,0.08947368421052632,0.25,0.0,0.25,0.0,0.5,-0.25,-0.041666666666666664,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.16666666666666666,0.10714285714285714,0.0,0.0,0.0,-0.0625,-0.16666666666666666,-0.0625,0.25,-0.375,-0.3,0.5,-1.0
"[('IKK', 0), ('Twist1', 0)]",-0.25,0.25,0.2,0.16666666666666666,0.08333333333333333,-0.005263157894736842,0.0,0.0,0.0,1.0,0.5,0.0,-0.08333333333333333,0.5,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,0.6666666666666666,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('GRB2SOS', 0), ('p53', 1)]",0.25,0.0,0.0,0.0,0.0,0.031578947368421054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[('ERK', 0), ('TGFBR', 1)]",-0.25,0.25,0.7,-0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.375,0.0,0.5,-0.5,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.3333333333333333,-0.375,-0.4,0.0,-1.0
"[('IKK', 1), ('RAS', 0)]",0.0,0.375,0.4,-0.16666666666666666,-0.041666666666666664,0.05789473684210526,0.25,0.0,0.25,0.0,0.5,-0.25,-0.041666666666666664,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.16666666666666666,0.10714285714285714,0.0,0.0,0.0,-0.0625,-0.16666666666666666,-0.0625,0.25,-0.375,-0.3,0.5,-1.0
"[('MDM2', 0), ('TGFBR', 1)]",0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
"[('MDM2', 0), ('RAS', 0)]",0.125,0.375,0.4,0.0,-0.08333333333333333,0.14605263157894738,0.25,0.0,0.3125,0.25,1.0,-0.25,-0.10416666666666667,0.25,0.08333333333333333,0.0,0.16666666666666666,1.0,0.125,0.16666666666666666,0.21428571428571427,0.0,0.0,0.0,0.3125,0.16666666666666666,0.0,0.25,0.0,0.0,0.5,-1.0
"[('AKT', 1), ('ERK', 0)]",-0.25,0.25,0.7,-0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.375,0.0,0.5,-0.5,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.3333333333333333,-0.375,-0.4,0.0,-1.0
"[('Ecadherin', 1), ('MEK', 0)]",-0.25,0.25,0.5,0.8333333333333334,0.0,0.042105263157894736,0.16666666666666666,0.0,0.375,0.0,0.5,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.3333333333333333,-0.375,-0.4,0.0,-1.0
"[('TGFBR', 1), ('Twist1', 0)]",-0.25,0.25,0.2,0.16666666666666666,0.08333333333333333,-0.03684210526315789,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,0.6666666666666666,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('AP1', 1), ('SMAD23', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.05789473684210526,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('AP1', 0), ('miR34', 0)]",-0.25,1.0,0.2,-0.16666666666666666,-0.08333333333333333,-0.04736842105263158,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('SMAD23', 1), ('p53', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('NOTCH', 1), ('TGFb', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('AKT', 1), ('p38', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('ERK', 1), ('p53', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('bcatenin', 0), ('p38', 1)]",-0.25,0.0,0.4,-0.16666666666666666,-0.08333333333333333,0.015789473684210527,0.3333333333333333,0.0,0.25,0.0,0.5,0.0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.125,1.0,-0.375,-0.2,0.0,-1.0
"[('GRB2SOS', 1), ('miR200', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('ERK', 0), ('TGFBR', 0)]",0.125,0.3125,0.5,0.125,-0.020833333333333332,0.14736842105263157,0.3333333333333333,0.0,0.375,0.40625,0.25,-0.5,-0.052083333333333336,0.25,0.08333333333333333,0.0,0.0,1.0,0.25,0.3333333333333333,0.25,0.0,1.0,0.0,0.09375,0.08333333333333333,-0.0625,0.3333333333333333,-0.0625,-0.025,0.5,-1.0
"[('MYC', 0), ('TAK1', 1)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.06842105263157895,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('AKT', 0), ('TGFb', 1)]",0.75,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.005263157894736842,0.0,0.0,0.25,0.5,0.5,0.0,-0.08333333333333333,0.5,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('GLI', 1), ('SMAD23', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.05789473684210526,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('GSK3b', 0), ('p53', 0)]",-0.25,0.0,0.2,-0.16666666666666666,0.08333333333333333,-0.08947368421052632,0.0,0.0,0.0,0.0,0.5,0.0,-0.08333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-0.25,-0.3333333333333333,-0.375,0.0,-0.375,-0.2,0.0,-1.0
"[('GRB2SOS', 0), ('GSK3b', 1)]",-0.25,0.0,0.4,-0.16666666666666666,-0.08333333333333333,0.05789473684210526,0.3333333333333333,1.0,0.75,0.0,0.5,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.125,0.6666666666666666,-0.375,-0.2,0.0,-1.0
"[('TGFBR', 0), ('ZEB1', 0)]",0.125,0.3125,0.3375,0.08333333333333333,-0.0625,0.14078947368421052,0.4166666666666667,0.0,0.375,0.40625,0.25,-0.25,-0.041666666666666664,0.25,0.16666666666666666,0.0,0.0,1.0,0.25,0.4166666666666667,0.21428571428571427,0.0,1.0,0.0,0.0625,0.08333333333333333,-0.046875,0.3333333333333333,0.0,-0.1625,0.5,-1.0
"[('THY1', 0), ('ZEB1', 0)]",-0.25,0.0,0.2,0.16666666666666666,-0.08333333333333333,0.005263157894736842,0.0,0.0,0.0,0.0,0.5,0.0,-0.25,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,0.75,-0.3333333333333333,0.625,0.0,-0.125,0.0,0.0,-1.0
