,Ecadherin,miR200,miR34,Snail,Twist1,ZEB1,EpCAM,THY1,MYC,cosineSim1,cosineSim2,Diff,Diff_pheno,weight,rEMTscore,chemo_rEMTscore,att_stability,F_major_att,major_att_size
"[('GLI', 1), ('PI3K', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('GLI', 1), ('MDM2', 0), ('PI3K', 0)]",0.0,0.5491501761052924,0.5491501761052924,1.0,1.0,0.4508498238947075,0.0,1.0,0.0,0.2814712640254312,0.3250150201084539,-0.4508498238947075,0.0,0.2745750880526462,0.0772849971040724,0.0892410277647113,1.0415848917426531,-46.0,0.4829050421725832
"[('GLI', 1), ('PI3K', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AP1', 0), ('GLI', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('GLI', 1), ('IKK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('ERK', 0), ('GLI', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5341039274773989,0.2174886203049647,0.0,-1.0,1.0,0.0,0.0,0.0,1.0383373205163624,-44.0,0.4952618733344955
"[('GLI', 1), ('MEK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6517890692234034,0.2146727789021837,0.0,-1.0,1.0,0.0,0.0,0.0,1.001778920746461,-55.0,0.4446976400286057
"[('PI3K', 0), ('RAF', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-56.0,1.0
"[('NFKB', 0), ('PI3K', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('GRB2SOS', 0), ('PI3K', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('PI3K', 0), ('p38', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('GSK3b', 0), ('PI3K', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('PI3K', 0), ('bcatenin', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('MDM2', 0), ('PI3K', 0), ('p38', 1)]",0.0,0.5596563130002293,0.5596563130002293,1.0,1.0,0.4403436869997706,0.0,1.0,0.0,0.2863326024027203,0.3306284101499533,-0.4403436869997706,0.0,0.2798281565001147,0.0801239242762335,0.0925191384988252,1.0401424942623283,-46.0,0.47816193246979
"[('PI3K', 0), ('SMAD23', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AP1', 0), ('PI3K', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('IKK', 0), ('PI3K', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('ERK', 0), ('PI3K', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5325689295531195,0.2175223163994549,0.0,-1.0,1.0,0.0,0.0,0.0,1.0386491821564725,-44.0,0.4954025303952849
"[('MEK', 0), ('PI3K', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6382959227522055,0.2150180332912153,0.0,-1.0,1.0,0.0,0.0,0.0,1.015074401778323,-55.0,0.4297856474811051
"[('NFKB', 0), ('PI3K', 0), ('RAF', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('GRB2SOS', 0), ('PI3K', 0), ('RAF', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('PI3K', 0), ('RAF', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('GSK3b', 0), ('PI3K', 0), ('RAF', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('PI3K', 0), ('RAF', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('MDM2', 0), ('PI3K', 0), ('RAF', 1)]",0.0,0.5666109353276763,0.5666109353276763,1.0,1.0,0.4333890646723237,0.0,1.0,0.0,0.2895276118813145,0.3343176893150129,-0.4333890646723237,0.0,0.2833054676638381,0.08202475548563,0.0947140293196834,1.042544425075632,-46.0,0.4687485018457261
"[('PI3K', 0), ('RAF', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AP1', 0), ('PI3K', 0), ('RAF', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('IKK', 0), ('PI3K', 0), ('RAF', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('ERK', 0), ('PI3K', 0), ('RAF', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5380429548300106,0.2174017797239447,0.0,-1.0,1.0,0.0,0.0,0.0,1.0363797260794465,-44.0,0.4964589553436707
"[('MEK', 0), ('PI3K', 0), ('RAF', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6407393290301617,0.2149559257049309,0.0,-1.0,1.0,0.0,0.0,0.0,1.0115513156125275,-55.0,0.4312440248192605
"[('GRB2SOS', 0), ('NFKB', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('NFKB', 1), ('PI3K', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('GSK3b', 0), ('NFKB', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('NFKB', 1), ('PI3K', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('MDM2', 0), ('NFKB', 1), ('PI3K', 0)]",0.0,0.5658532406500881,0.5658532406500881,1.0,1.0,0.4341467593499118,0.0,1.0,0.0,0.2891804193346248,0.333916785894429,-0.4341467593499118,0.0,0.282926620325044,0.0818168387065244,0.0944739477029121,1.0418030799968292,-46.0,0.4706163109457607
"[('NFKB', 1), ('PI3K', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AP1', 0), ('NFKB', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('IKK', 0), ('NFKB', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('ERK', 0), ('NFKB', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5356153450391146,0.2174553624474065,0.0,-1.0,1.0,0.0,0.0,0.0,1.037590185709638,-44.0,0.4957389549226283
"[('MEK', 0), ('NFKB', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.639997691182884,0.2149747963738528,0.0,-1.0,1.0,0.0,0.0,0.0,1.0130969926065183,-55.0,0.4312742105128139
"[('GRB2SOS', 1), ('PI3K', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('GRB2SOS', 1), ('GSK3b', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('GRB2SOS', 1), ('PI3K', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('GRB2SOS', 1), ('MDM2', 0), ('PI3K', 0)]",0.0,0.5661959044839237,0.5661959044839237,1.0,1.0,0.4338040955160764,0.0,1.0,0.0,0.2893374628450824,0.3340981241205034,-0.4338040955160764,0.0,0.2830979522419617,0.0819108432383275,0.0945824947863952,1.0423724263617555,-46.0,0.4693870515501827
"[('GRB2SOS', 1), ('PI3K', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AP1', 0), ('GRB2SOS', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('GRB2SOS', 1), ('IKK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('ERK', 0), ('GRB2SOS', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5354665660171888,0.2174586397350695,0.0,-1.0,1.0,0.0,0.0,0.0,1.0377632709887985,-44.0,0.4955481168441438
"[('GRB2SOS', 1), ('MEK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.639231869770126,0.2149942646554015,0.0,-1.0,1.0,0.0,0.0,0.0,1.013761512236676,-55.0,0.4303705395787246
"[('GSK3b', 0), ('PI3K', 0), ('p53', 1)]",0.0,0.7295470333040617,0.7295470333040617,1.0,1.0,0.2704529666959382,0.0,1.0,0.0,0.3586558016681495,0.4141400472790544,-0.2704529666959382,0.0,0.3647735166520309,0.1308281380421442,0.151067321432419,0.9160681707393628,-47.0,0.5516140870545369
"[('PI3K', 0), ('bcatenin', 0), ('p53', 1)]",0.0,0.7678377399492937,0.7678377399492937,1.0,1.0,0.2321622600507062,0.0,1.0,0.0,0.3732010107761432,0.4309354080668934,-0.2321622600507062,0.0,0.3839188699746468,0.1432789103305729,0.165444234897105,0.8682306795967012,-29.0,0.6272747773912924
"[('MDM2', 0), ('PI3K', 0), ('p53', 1)]",0.0,0.7339206462763768,0.7339206462763768,1.0,1.0,0.2660793537236232,0.0,1.0,0.0,0.3603509631952178,0.416097451207,-0.2660793537236232,0.0,0.3669603231381884,0.1322345058972746,0.1526912551518973,0.9106939519484196,-45.0,0.5587808877436673
"[('PI3K', 0), ('SMAD23', 0), ('p53', 1)]",0.0,0.7487528767405083,0.7487528767405083,1.0,1.0,0.2512471232594916,0.0,1.0,0.0,0.3660349789069719,0.4226607872095185,-0.2512471232594916,0.0,0.3743764383702542,0.1370348717221232,0.1582342401542674,0.8887628616229548,-41.0,0.5804715925892593
"[('AP1', 0), ('PI3K', 0), ('p53', 1)]",0.0,0.7393935912080187,0.7393935912080187,1.0,1.0,0.2606064087919812,0.0,1.0,0.0,0.3624599686822747,0.4185327209783493,-0.2606064087919812,0.0,0.3696967956040093,0.1340002889565665,0.1547302058011227,0.9038681350226916,-39.0,0.5679776685839422
"[('IKK', 0), ('PI3K', 0), ('p53', 1)]",0.0,0.7329190257630072,0.7329190257630072,1.0,1.0,0.2670809742369928,0.0,1.0,0.0,0.3599635135943687,0.4156500629443047,-0.2670809742369928,0.0,0.3664595128815036,0.1319120538469068,0.1523189195957361,0.912407906836432,-41.0,0.5576669235150257
"[('ERK', 0), ('PI3K', 0), ('p53', 1)]",0.0,0.7643259119290173,0.7643259119290173,1.0,1.0,0.2356740880709825,1.0,1.0,0.0,0.5531721978789335,0.3861439699838007,-0.2356740880709825,0.0,0.3821629559645087,0.2114019222987973,0.1475699209968798,1.966704220461135,-13.0,0.3154507613101106
"[('MEK', 0), ('PI3K', 0), ('p53', 1)]",0.0,0.7409633736738285,0.7409633736738285,1.0,1.0,0.2590366263261716,1.0,1.0,0.0,0.5460310644053823,0.3764649051533625,-0.2590366263261716,0.0,0.3704816868369142,0.2022945098062617,0.1394733530961166,1.9544306398822795,-11.0,0.2586967532121341
"[('GSK3b', 1), ('PI3K', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-45.0,1.0
"[('GSK3b', 1), ('MDM2', 0), ('PI3K', 0)]",0.0,0.5913697640828117,0.5913697640828117,1.0,1.0,0.4086302359171883,0.0,1.0,0.0,0.3007494755622333,0.3472755813489884,-0.4086302359171883,0.0,0.2956848820414058,0.0889270732056336,0.1026841393070362,1.0551565903909297,-19.0,0.4148411169956668
"[('GSK3b', 1), ('PI3K', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-39.0,1.0
"[('AP1', 0), ('GSK3b', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-37.0,1.0
"[('GSK3b', 1), ('IKK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-39.0,1.0
"[('ERK', 0), ('GSK3b', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2236067977499789,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-43.0,1.0
"[('GSK3b', 1), ('MEK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2236067977499789,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-41.0,1.0
"[('MDM2', 0), ('PI3K', 0), ('bcatenin', 1)]",0.0,0.5233181199253618,0.5233181199253618,1.0,1.0,0.4766818800746382,0.0,1.0,0.0,0.2693458010430098,0.3110137414745543,-0.4766818800746382,0.0,0.2616590599626809,0.0704767691058092,0.0813795632297081,1.044943650415317,-46.0,0.4890438247011952
"[('PI3K', 0), ('SMAD23', 0), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AP1', 0), ('PI3K', 0), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('IKK', 0), ('PI3K', 0), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('ERK', 0), ('PI3K', 0), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('MEK', 0), ('PI3K', 0), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('MDM2', 1), ('PI3K', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AP1', 0), ('MDM2', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('IKK', 0), ('MDM2', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('ERK', 0), ('MDM2', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5349549640596774,0.2174699034272103,0.0,-1.0,1.0,0.0,0.0,0.0,1.0383138768483695,-44.0,0.4949531954673505
"[('MDM2', 1), ('MEK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6399684102262709,0.2149755410691651,0.0,-1.0,1.0,0.0,0.0,0.0,1.013449774379061,-55.0,0.4315738564012146
"[('AP1', 0), ('PI3K', 0), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('IKK', 0), ('PI3K', 0), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('ERK', 0), ('PI3K', 0), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5356173460935608,0.2174553183632077,0.0,-1.0,1.0,0.0,0.0,0.0,1.037713045155738,-44.0,0.4955589820702662
"[('MEK', 0), ('PI3K', 0), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6396906739110302,0.2149826033584257,0.0,-1.0,1.0,0.0,0.0,0.0,1.0133296832295666,-55.0,0.4308770413360911
"[('AP1', 1), ('IKK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AP1', 1), ('ERK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5335556565440547,0.2175006652192119,0.0,-1.0,1.0,0.0,0.0,0.0,1.0385081374317515,-44.0,0.4952282934131736
"[('AP1', 1), ('MEK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6379674042149945,0.2150263697206439,0.0,-1.0,1.0,0.0,0.0,0.0,1.0153244169330655,-55.0,0.4293660632573717
"[('ERK', 0), ('IKK', 1), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5344128619061768,0.2174818287858357,0.0,-1.0,1.0,0.0,0.0,0.0,1.038058175436479,-44.0,0.4955465319731933
"[('IKK', 1), ('MEK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6382655356339567,0.2150188045288817,0.0,-1.0,1.0,0.0,0.0,0.0,1.0142231758012614,-55.0,0.4288541867489236
"[('ERK', 1), ('MEK', 0), ('PI3K', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('AKT', 1), ('NOTCH', 0), ('SMAD4', 0)]",0.6957631382723983,0.3478815691361991,0.6957631382723983,0.3042368617276017,1.0,0.6521184308638008,1.0,0.6521184308638008,0.6521184308638008,0.6487532962449549,0.4756567620595192,0.0436447074085974,0.0,0.5218223537042987,0.3385339720199646,0.2482083311332638,1.2013666939360204,-19.0,0.5296592445303928
"[('AKT', 1), ('GLI', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('AKT', 1), ('NOTCH', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('AKT', 1), ('NOTCH', 0), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-52.0,1.0
"[('AKT', 1), ('NFKB', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AKT', 1), ('GRB2SOS', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('AKT', 1), ('NOTCH', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('AKT', 1), ('GSK3b', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('AKT', 1), ('NOTCH', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('AKT', 1), ('MDM2', 0), ('NOTCH', 0)]",0.0,0.567312234293812,0.567312234293812,1.0,1.0,0.432687765706188,0.0,1.0,0.0,0.2898487659432428,0.3346885260832242,-0.432687765706188,0.0,0.283656117146906,0.0822173755072826,0.0949364477623883,1.041927128128565,-40.0,0.4691735976991563
"[('AKT', 1), ('NOTCH', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AKT', 1), ('AP1', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('AKT', 1), ('IKK', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 1), ('ERK', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5385880317304818,0.2173897208210478,0.0,-1.0,1.0,0.0,0.0,0.0,1.0367818208707844,-42.0,0.4956329238735615
"[('AKT', 1), ('MEK', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6563617591630853,0.2145545206310878,0.0,-1.0,1.0,0.0,0.0,0.0,0.9975391740473956,-51.0,0.4503579403038916
"[('GLI', 0), ('NOTCH', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('NOTCH', 0), ('SMAD4', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('NOTCH', 0), ('RAF', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-52.0,1.0
"[('NFKB', 0), ('NOTCH', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('GRB2SOS', 0), ('NOTCH', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('NOTCH', 0), ('SMAD4', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('GSK3b', 0), ('NOTCH', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('NOTCH', 0), ('SMAD4', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('MDM2', 0), ('NOTCH', 0), ('SMAD4', 1)]",0.0,0.5240756839384587,0.5240756839384587,1.0,1.0,0.4759243160615414,0.0,1.0,0.0,0.2697048020630043,0.3114282801456206,-0.4759243160615414,0.0,0.2620378419692293,0.0706728643013277,0.081605994457547,1.0290540717123955,-40.0,0.5115725479442464
"[('NOTCH', 0), ('SMAD23', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AP1', 0), ('NOTCH', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('IKK', 0), ('NOTCH', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
